stt,category,title,content,link,label
1284,VNExpress,ASEAN - New Zealand thiết lập quan hệ Đối tác Chiến lược Toàn diện - Báo VnExpress,"ASEAN và New Zealand nâng cấp quan hệ lên Đối tác Chiến lược Toàn diện, làm nền tảng để hợp tác phát triển mạnh mẽ hơn trong tương lai. Các lãnh đạo ASEAN và New Zealand hôm nay thông qua Tuyên bố Tầm nhìn chung kỷ niệm 50 năm quan hệ đối thoại ASEAN - New Zealand, trong đó nhất trí nâng cấp quan hệ lên Đối tác Chiến lược Toàn diện, cùng với 4 trụ cột hợp tác về hòa bình, thịnh vượng, con người và hành tinh. Chủ tịch ASEAN 2025 Malaysia, lãnh đạo các nước ASEAN và Thủ tướng New Zealand Christopher Luxon đều cảm ơn, đánh giá cao nỗ lực của Việt Nam trong vai trò quốc gia điều phối quan hệ đối thoại ASEAN - New Zealand giai đoạn tháng 7/2024-7/2027, theo Bộ Ngoại giao. Thủ tướng Phạm Minh Chính và lãnh đạo các nước ASEAN, New Zealand tại hội nghị ngày 28/10. Ảnh:  Ở vị trí này, Việt Nam đã tích cực điều phối và hoàn thành đàm phán các văn kiện quan trọng, nâng cấp quan hệ ASEAN - New Zealand lên Đối tác Chiến lược Toàn diện, làm nền tảng cho quan hệ và hợp tác ASEAN - New Zealand phát tr",https://vnexpress.net/asean-new-zealand-thiet-lap-quan-he-doi-tac-chien-luoc-toan-dien-4956830.html,1
1285,VNExpress,Cuba sơ tán 650.000 dân trước bão mạnh nhất năm nay - Báo VnExpress,"Cuba tiến hành sơ tán hàng loạt ở miền đông trước khi Melissa, căn bão mạnh nhất hành tinh trong năm nay, đổ bộ. Gần 259.000 người từ tỉnh Santiago de Cuba, khoảng 69.000 người từ Holguin, 140.000 người từ Guantanamo, 72.000 người từ Las Tunas và 110.000 người từ Granma phải rời nhà, tìm nơi trú ẩn tại nhà người thân quen hoặc các trung tâm sơ tán do bão Melissa, Văn phòng Chủ tịch Cuba thông báo ngày 27/10. Các Chủ tịch Hội đồng Phòng thủ tỉnh đang triển khai các biện pháp bảo vệ người dân và các nguồn lực thiết yếu, đảm bảo liên lạc, chuẩn bị các trung tâm sơ tán và cơ sở cung ứng lương thực. Người dân gia cố mái nhà trước bão Melissa ở Santiago de Cuba, Cuba, ngày 27/10. Ảnh:  Bão Melissa mạnh cấp 5, với sức gió 280 km/h, mạnh nhất thế giới từ đầu năm, đang di chuyển trên biển Caribe, áp sát Jamaica và tiến gần Cuba, sau khi khiến ít nhất 4 người thiệt mạng ở Haiti và Cộng hòa Dominica. Bão dự kiến quét qua miền đông Cuba tối 28/10, di chuyển từ phía nam lên phía bắc trong 12 tiếng.",https://vnexpress.net/cuba-so-tan-650-000-dan-truoc-bao-manh-nhat-nam-nay-4956843.html,1
1286,VNExpress,Bị cáo nhận tội ám sát cựu thủ tướng Nhật Shinzo Abe - Báo VnExpress,"Tetsuya Yamagami, 45 tuổi, thừa nhận bắn chết ông Abe bằng súng tự chế trong phiên xét xử đầu tiên sau hơn ba năm xảy ra vụ ám sát. Tetsuya Yamagami mặc áo đen, quần tây màu xám trong phiên tòa tại thành phố Nara, miền tây Nhật Bản, ngày 28/10. Bị cáo thừa nhận tội danh giết người trong phiên điều trần đầu tiên kể từ khi xảy ra vụ ám sát gây chấn động Nhật Bản. ""Đúng là tôi đã làm việc đó"", bị cáo nói, giọng bình tĩnh. Yamagami rời đồn cảnh sát ở thành phố Nara ngày 10/7. Ảnh: Yamagami bị bắt tại hiện trường vụ ám sát hồi tháng 7/2022. Bị cáo sử dụng súng tự chế để bắn ông Abe, người đang phát biểu trong chiến dịch vận động tranh cử cho đảng Dân chủ Tự do tại thành phố Nara. Luật sư của bị cáo đề nghị giảm nhẹ hình phạt với lý do súng tự chế mà thân chủ sử dụng không nằm trong danh mục súng lục của Luật Kiểm soát Súng và Kiếm Nhật Bản. Phiên tòa gây chú ý vì diễn ra vào đúng ngày tổ chức cuộc họp giữa hai đồng minh cũ của ông Abe là Thủ tướng đương nhiệm Sanae Takaichi và Tổng thống Mỹ",https://vnexpress.net/bi-cao-nhan-toi-am-sat-cuu-thu-tuong-nhat-shinzo-abe-4956884.html,1
1287,VNExpress,Tổng Bí thư Tô Lâm viếng mộ Karl Marx tại Anh - Báo VnExpress,"Tổng Bí thư Tô Lâm và phu nhân đến viếng mộ nhà triết học Karl Marx tại London, trong chuyến thăm chính thức Anh. Tổng Bí thư Tô Lâm đến sân bay London Stansted vào 7h05 hôm nay (14h05 giờ Hà Nội), bắt đầu chuyến thăm chính thức Anh ngày 28-30/10, theo lời mời của Thủ tướng Keir Starmer. Đón đoàn tại sân bay có Thứ trưởng Ngoại giao Seema Malhotra, Đại sứ Anh tại Việt Nam Iain Frew cùng đại diện Bộ Ngoại giao Anh. Tổng Bí thư Tô Lâm và phu nhân Ngô Phương Ly cùng đoàn đại biểu cấp cao Việt Nam sau đó đến viếng mộ lãnh tụ giai cấp vô sản Karl Marx, tại nghĩa trang Highgate, thủ đô London, theo  . Tổng Bí thư Tô Lâm đặt vòng hoa viếng tại mộ Karl Marx ở London. Ảnh:  Nhà triết học Karl Marx sinh năm 1818 tại Đức, định cư tại London năm 1849 cho tới khi ông qua đời năm 1883. Ban đầu Karl Marx được chôn cất tại một vị trí khiêm tốn trong nghĩa trang Highgate. Năm 1954, thi hài ông và các thành viên trong gia đình được chuyển vào cùng một khu vực và đặt dưới một đài tưởng niệm lớn hơn, được",https://vnexpress.net/tong-bi-thu-to-lam-vieng-mo-karl-marx-tai-anh-4957000.html,1
1288,VNExpress,"Rơi máy bay chở du khách ở Kenya, 11 người chết - Báo VnExpress","Máy bay nhỏ chở du khách nước ngoài rơi tại vùng duyên hải Kenya khiến toàn bộ 11 người trên khoang thiệt mạng. Máy bay cỡ nhỏ của hãng hàng không Mombasa Air Safari ngày 28/10 rơi tại Kwale khi đang trên đường tới khu bảo tồn thiên nhiên Maasai Mara, điểm đến nổi tiếng ở miền tây Kenya. Máy bay xuất phát từ thị trấn du lịch Diani, chở theo 8 du khách Hungary, hai người Đức và một phi công người Kenya. Máy bay rơi tại khu vực đồi núi và rừng rậm, cách đường băng thị trấn Diani khoảng 40 km. Bộ Giao thông Kenya cho biết khu vực này có mưa lớn vào thời điểm xảy ra tai nạn. Hiện trường vụ rơi máy bay tại Kwale, Kenya, ngày 28/10. Ảnh:  Chủ tịch Mombasa Air Safari John Cleave nói không ai sống sót trong thảm kịch. Đội phản ứng khẩn cấp của hãng đã được điều động đến hiện trường và đang phối hợp với cơ quan điều tra. Nhân chứng kể họ nghe thấy một tiếng nổ lớn, rồi phát hiện xác máy bay cháy đen cùng các mảnh vỡ nằm rải rác. Toàn bộ thi thể đều bị thiêu rụi và không thể nhận dạng. Khu bảo t",https://vnexpress.net/roi-may-bay-cho-du-khach-o-kenya-11-nguoi-chet-4957023.html,1
1289,VNExpress,Ông Trump thúc đẩy hình ảnh kiến tạo hòa bình với thỏa thuận Campuchia - Thái Lan - Báo VnExpress,"Tổng thống Trump đồng ký thỏa thuận hòa bình Campuchia - Thái Lan tại Malaysia giúp củng cố hơn nữa hình ảnh ""nhà kiến tạo hòa bình"" mà ông đang theo đuổi. Tổng thống Mỹ Donald Trump ngày 26/10 đến Kuala Lumpur, Malaysia, điểm dừng chân đầu tiên trong chuyến công du châu Á. Trong hai ngày tại Malaysia, ông tham dự các sự kiện thuộc khuôn khổ Hội nghị Cấp cao ASEAN, đáng chú ý là lễ ký thỏa thuận hòa bình Campuchia - Thái Lan. Tổng thống Trump, Thủ tướng Malaysia Anwar Ibrahim, Thủ tướng Campuchia Hun Manet và Thủ tướng Thái Lan Anutin Charnvirakul cùng ngồi vào bàn và đặt bút ký Hiệp định Kuala Lumpur. Hiệp định chính thức hóa thỏa thuận ngừng bắn mà ông Trump và ông Anwar đã làm trung gian hồi tháng 7. ""Mọi việc bắt đầu từ cam kết mạnh mẽ của Mỹ trong việc duy trì ổn định và hòa bình, không chỉ tại khu vực này mà ở bất cứ nơi nào chúng tôi có thể góp sức"", ông Trump phát biểu. ""Chính quyền Mỹ lập tức hành động ngăn xung đột leo thang. Mọi người đều kinh ngạc khi chúng tôi có thể hoàn ",https://vnexpress.net/ong-trump-thuc-day-hinh-anh-kien-tao-hoa-binh-voi-thoa-thuan-campuchia-thai-lan-4956571.html,1
1290,VNExpress,Thống đốc Nhật Bản kêu gọi điều quân đội trấn áp gấu - Báo VnExpress,"Thống đốc tỉnh Akita kêu gọi quân đội điều lực lượng đến bảo vệ người dân khỏi làn sóng gấu tấn công người ""chưa từng có"". Thống đốc tỉnh Akita Kenta Suzuki hôm nay nói với Bộ trưởng Quốc phòng Nhật Bản Shinjiro Koizumi rằng ""mạng sống của người dân trong tỉnh đang gặp nguy hiểm nếu không có sự giúp đỡ của Lực lượng Phòng vệ (SDF)"". ""Các vụ tấn công nhắm vào cổ và mặt rất phổ biến. Tình hình thực sự nghiêm trọng"", ông Suzuki nói, cho biết gấu hiện không chỉ xuất hiện ở vùng núi mà còn ở các khu vực thành thị trong tỉnh, khiến cuộc sống thường nhật của người dân bị gián đoạn. Ông Koizumi, mới được bổ nhiệm, đáp lại rằng chính phủ sẽ ""tận dụng tối đa năng lực và thẩm quyền"" để khôi phục an ninh. Thống đốc Suzuki (trái) và Bộ trưởng Koizumi tại cuộc họp ở Tokyo hôm nay. Ảnh:  Ông Suzuki kêu gọi quân đội hỗ trợ sau vụ gấu tấn công ở Akita ngày 24/10, khiến một người chết, ba người bị thương. Giới chức Akita đã ghi nhận 54 người thương vong do gấu tấn công trong năm nay, tăng so với 11 ngườ",https://vnexpress.net/thong-doc-nhat-ban-keu-goi-dieu-quan-doi-tran-ap-gau-4956951.html,1
1291,VNExpress,Mỹ bắn nổ hàng loạt 'xuồng chở ma túy' trên Thái Bình Dương - Báo VnExpress,"Ba vụ tập kích ""xuồng chở ma túy"" trên vùng biển quốc tế phía đông Thái Bình Dương khiến 14 người thiệt mạng và có một người sống sót. ""Theo chỉ thị của Tổng thống Donald Trump, Bộ Quốc phòng tiến hành ba cuộc tập kích nhắm vào 4 phương tiện mà các tổ chức trong danh sách khủng bố (DTO) sử dụng để buôn lậu ma túy ở phía đông Thái Bình Dương. Các phương tiện đều đã được xác minh bởi cơ quan tình báo, di chuyển trên tuyến đường buôn lậu ma túy và trên phương tiện có ma túy"", Bộ trưởng Quốc phòng Mỹ Pete Hegseth thông báo ngày 28/10 trên mạng xã hội X. Ông Hegseth cho biết cả ba đợt tấn công diễn ra vào ngày 27/10, trong vùng biển quốc tế. Đợt tấn công đầu tiên nhắm vào hai phương tiện cùng lúc, có 8 nghi phạm nam giới. Vụ tấn công thứ hai nhắm vào mục tiêu chở 4 người, trong khi đợt tấn công thứ ba nhắm vào phương tiện chở theo ba người. Tổng cộng 14 nghi phạm thiệt mạng và một người sống sót sau ba vụ tập kích. 3 cuộc tập kích các xuồng chở ma túy trên vùng biển quốc tế phía đông Thái B",https://vnexpress.net/my-ban-no-hang-loat-xuong-cho-ma-tuy-tren-thai-binh-duong-4957040.html,1
1292,VNExpress,"Israel không kích vào Gaza, 17 người thiệt mạng - Báo VnExpress","Các chiến đấu cơ Israel đã không kích vào Dải Gaza sau khi Tel Aviv cáo buộc Hamas vi phạm lệnh ngừng bắn do Tổng thống Mỹ làm trung gian. ""Sau các cuộc tham vấn an ninh, Thủ tướng Benjamin Netanyahu đã lệnh cho quân đội lập tức thực hiện các cuộc tấn công dữ dội vào Dải Gaza"", Văn phòng Thủ tướng Israel ngày 28/10 cho hay. Cơ quan y tế ở Dải Gaza sau đó cho biết đợt không kích của Israel khiến ít nhất 17 người thiệt mạng. Đây là diễn biến bạo lực mới nhất kể từ khi lệnh ngừng bắn do Mỹ làm trung gian được ký kết hồi đầu tháng này. Văn phòng Thủ tướng Israel không nêu lý do tiến hành không kích, song một quan chức quân đội nước này trước đó cáo buộc Hamas vi phạm lệnh ngừng bắn khi tấn công vào lực lượng Israel tại khu vực do Tel Aviv kiểm soát ở Gaza. ""Đây tiếp tục là hành vi vi phạm trắng trợn lệnh ngừng bắn"", quan chức này cho hay. Khói bốc lên sau cuộc không kích của Israel vào Khan Younis, Dải Gaza hồi đầu tháng này. Ảnh:  Cánh vũ trang của Hamas sau đó cho biết sẽ hoãn bàn giao m",https://vnexpress.net/israel-khong-kich-vao-gaza-17-nguoi-thiet-mang-4957083.html,1
1293,VNExpress,Chủ tịch Hạ viện Mỹ: Khó sửa hiến pháp để ông Trump tranh cử tiếp - Báo VnExpress,"Chủ tịch Hạ viện Mỹ Mike Johnson chia sẻ ông ""không nhìn thấy hướng nào"" để giúp Tổng thống Trump tranh cử nhiệm kỳ thứ ba. ""Nhiệm kỳ của Tổng thống đang vô cùng tuyệt vời. Tuy nhiên, tôi nghĩ rằng Tổng thống hiểu rõ, và tôi cũng đã nói với ông ấy nhiều lần, về những ràng buộc của Hiến pháp"", Chủ tịch Hạ viện Mike Johnson nói ngày 28/10 tại Washington, trả lời truyền thông về những bình luận của Tổng thống Donald Trump xoay quanh cách tiếp tục tranh cử vào năm 2028. Hiến pháp Mỹ quy định trong Tu chính án 22 rằng một công dân không được ""đắc cử tổng thống"" quá hai lần. Một số chuyên gia pháp lý còn diễn giải rằng ông Trump cũng không thể tranh cử phó tổng thống vì Tu chính án 12 viết rằng người không đủ điều kiện làm tổng thống thì cũng không thể làm phó tổng thống. Chủ tịch Hạ viện Mỹ Mike Johnson họp báo ngày 28/10 tại Đồi Capitol. Ảnh:  ""Tôi không thấy cách nào để sửa đổi hiến pháp. Quá trình đó phải mất khoảng 10 năm"", ông Johnson nói. Mọi đề xuất sửa đổi Hiến pháp Mỹ cần được 2/3 ",https://vnexpress.net/chu-tich-ha-vien-my-kho-sua-hien-phap-de-ong-trump-tranh-cu-tiep-4957090.html,1
1294,VNExpress,Pakistan tuyên bố đàm phán hòa bình với Afghanistan đã thất bại - Báo VnExpress,"Quan chức Pakistan nói rằng đàm phán về thỏa thuận hòa bình với Afghanistan đã kết thúc mà không đạt được giải pháp khả thi nào. ""Tiến trình đối thoại đã thất bại khi không đưa ra được giải pháp có thể thực hiện"", Bộ trưởng Thông tin Pakistan Attaullah Tarar cho biết hôm nay, khi thông báo về kết quả vòng đàm phán thứ hai giữa Pakistan và Afghanistan tại Thổ Nhĩ Kỳ. Ông chỉ trích phái đoàn Afghanistan ""liên tục né tránh vấn đề cốt lõi, trốn tránh trọng tâm"" của tiến trình đối thoại. Quan chức Pakistan cũng cáo buộc chính quyền Taliban ""cố gắng đổ lỗi, đánh lạc hướng và dùng mưu mẹo, thay vì chịu trách nhiệm"". Giới chức Taliban chưa lên tiếng về thông tin. Nhân viên an ninh Taliban triển khai ở biên giới giáp Pakistan hôm 20/10. Ảnh:  Một nguồn tin an ninh Pakistan nói rằng chính quyền Taliban không đồng ý cam kết kiềm chế Tehrik-i-Taliban Pakistan (TTP), nhóm phiến quân chống chính quyền Pakistan, và coi tổ chức này là khủng bố. Islamabad cáo buộc Kabul để mặc cho TTP hoạt động tự do v",https://vnexpress.net/pakistan-tuyen-bo-dam-phan-hoa-binh-voi-afghanistan-da-that-bai-4957104.html,1
